workload,trace_id,scale_selected,origin,split,agent_status,trace_path,native_source_path,llm_calls,tool_calls,total_nodes,unique_tools,capture_wall_seconds,llm_phase_seconds,tool_phase_seconds,other_unattributed_seconds,timestamped_span_seconds,missing_timestamp_events,prompt_qwen36_total_tokens,max_prompt_qwen36_tokens,input_nemotron_known_tokens,input_nemotron_missing_calls,output_recorded_total_tokens,output_reasoning_known_tokens,output_nonreasoning_known_tokens,output_unknown_tokens
openclaw,0a3cd321-3e76-4622-911b-0fda2e5d6b1a,True,expanded_collection,validation,failed,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/0a3cd321-3e76-4622-911b-0fda2e5d6b1a/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/069_0a3cd321-3e76-4622-911b-0fda2e5d6b1a,8,7,15,3,252.367,237.31699967384338,2.6650004386901855,12.38499988746642,239.98200011253357,0,260557,50248,221186,1,2141,273,945,923
openclaw,f2feb6a4-363c-4c09-a804-0db564eafd68,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/f2feb6a4-363c-4c09-a804-0db564eafd68/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/070_f2feb6a4-363c-4c09-a804-0db564eafd68,7,6,13,2,67.972,54.13700008392334,3.1019999980926514,10.732999917984003,57.23900008201599,0,130822,36038,136468,0,1329,844,485,0
openclaw,3cef3a44-215e-4aed-8e3b-b1e3f08063b7,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/3cef3a44-215e-4aed-8e3b-b1e3f08063b7/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/071_3cef3a44-215e-4aed-8e3b-b1e3f08063b7,7,6,13,1,71.374,57.766000270843506,4.211999893188477,9.395999835968013,61.97800016403198,0,86891,17193,91919,0,2154,1668,486,0
openclaw,50f58759-7bd6-406f-9b0d-5692beb2a926,True,expanded_collection,validation,failed,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/50f58759-7bd6-406f-9b0d-5692beb2a926/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/072_50f58759-7bd6-406f-9b0d-5692beb2a926,27,26,53,2,249.399,231.5519998073578,8.430000066757202,9.41700012588501,239.981999874115,0,877868,74202,837857,1,3281,1510,1140,631
openclaw,ed58682d-bc52-4baa-9eb0-4eb81e1edacc,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/ed58682d-bc52-4baa-9eb0-4eb81e1edacc/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/074_ed58682d-bc52-4baa-9eb0-4eb81e1edacc,7,6,13,2,60.835,46.60400032997131,2.979999542236328,11.25100012779236,49.58399987220764,0,136037,31191,140934,0,1489,1093,396,0
openclaw,cca70ce6-1952-45d2-acd4-80c903b0bc49,False,expanded_collection,validation,failed,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/cca70ce6-1952-45d2-acd4-80c903b0bc49/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/075_cca70ce6-1952-45d2-acd4-80c903b0bc49,19,18,37,4,249.113,183.75699973106384,56.22800040245056,9.127999866485595,239.9850001335144,0,,,192710,1,2318,772,1461,85
openclaw,872bfbb1-9ccf-49f6-8c5f-aa22818ccd66,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/872bfbb1-9ccf-49f6-8c5f-aa22818ccd66/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/076_872bfbb1-9ccf-49f6-8c5f-aa22818ccd66,12,11,23,2,180.103,164.56700015068054,5.667999982833862,9.867999866485604,170.2350001335144,0,370816,54041,385200,0,2510,1718,792,0
openclaw,99c9cc74-fdc8-46c6-8f8d-3ce2d3bfeea3,False,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/99c9cc74-fdc8-46c6-8f8d-3ce2d3bfeea3/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/077_99c9cc74-fdc8-46c6-8f8d-3ce2d3bfeea3,6,5,11,3,165.011,119.57799983024597,36.36900019645691,9.063999973297115,155.94700002670288,0,,,69018,0,1231,564,667,0
openclaw,b7f857e4-d8aa-4387-af2a-0e844df5b9d8,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/b7f857e4-d8aa-4387-af2a-0e844df5b9d8/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/078_b7f857e4-d8aa-4387-af2a-0e844df5b9d8,15,14,29,3,171.922,155.44599986076355,7.397000074386597,9.07900006484985,162.84299993515015,0,215465,23018,225353,0,4525,873,3652,0
openclaw,d8152ad6-e4d5-4c12-8bb7-8d57dc10c6de,False,expanded_collection,validation,failed,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/d8152ad6-e4d5-4c12-8bb7-8d57dc10c6de/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/079_d8152ad6-e4d5-4c12-8bb7-8d57dc10c6de,25,24,49,4,248.825,163.8170006275177,76.16699957847595,8.840999794006336,239.98400020599365,0,,,374251,1,3280,1086,2114,80
openclaw,67e8878b-5cef-4375-804e-e6291fdbe78a,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/67e8878b-5cef-4375-804e-e6291fdbe78a/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/080_67e8878b-5cef-4375-804e-e6291fdbe78a,7,6,13,1,86.543,74.93499970436096,1.513000249862671,10.095000045776374,76.44799995422363,0,60043,10079,64231,0,3766,2547,1219,0
openclaw,d0633230-7067-47a9-9dbf-ee11e0a2cdd6,True,expanded_collection,validation,failed,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/d0633230-7067-47a9-9dbf-ee11e0a2cdd6/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/082_d0633230-7067-47a9-9dbf-ee11e0a2cdd6,19,18,37,2,250.054,223.97199964523315,16.011000156402588,10.07100019836426,239.98299980163574,0,846448,79989,795508,1,8298,7088,1085,125
openclaw,023e9d44-96ae-4eed-b912-244ee8c3b994,True,expanded_collection,validation,failed,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/023e9d44-96ae-4eed-b912-244ee8c3b994/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/083_023e9d44-96ae-4eed-b912-244ee8c3b994,15,20,35,2,252.684,232.81600046157837,7.164999485015869,12.70300005340576,239.98099994659424,0,496018,50714,456647,1,13505,10524,1142,1839
openclaw,305ac316-eef6-4446-960a-92d80d542f82,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/305ac316-eef6-4446-960a-92d80d542f82/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/084_305ac316-eef6-4446-960a-92d80d542f82,6,5,11,2,81.815,69.31700015068054,2.994999885559082,9.502999963760374,72.31200003623962,0,102020,25638,105796,0,635,293,342,0
openclaw,20194330-9976-4043-8632-f8485c6c71b2,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/20194330-9976-4043-8632-f8485c6c71b2/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/086_20194330-9976-4043-8632-f8485c6c71b2,21,20,41,2,134.421,113.79099917411804,9.01400089263916,11.61599993324279,122.8050000667572,0,326351,22208,340390,0,2404,1075,1329,0
openclaw,4d51c4bf-4b0e-4f3d-897b-3f6687a7d9f2,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/4d51c4bf-4b0e-4f3d-897b-3f6687a7d9f2/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/087_4d51c4bf-4b0e-4f3d-897b-3f6687a7d9f2,3,2,5,1,37.197,24.264000177383423,2.244999885559082,10.687999937057498,26.509000062942505,0,25456,9217,27237,0,1388,751,637,0
openclaw,65638e28-7f37-4fa7-b7b9-8c19bb609879,True,expanded_collection,validation,failed,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/65638e28-7f37-4fa7-b7b9-8c19bb609879/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/089_65638e28-7f37-4fa7-b7b9-8c19bb609879,34,33,67,2,249.049,223.4680004119873,16.514999628067017,9.065999959945685,239.98300004005432,0,2220584,105625,2178499,1,4192,1942,2130,120
openclaw,3ff6b7a9-a5bd-4412-ad92-0cd0d45c0fee,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/3ff6b7a9-a5bd-4412-ad92-0cd0d45c0fee/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/090_3ff6b7a9-a5bd-4412-ad92-0cd0d45c0fee,18,17,35,2,112.974,89.42200064659119,12.844999313354492,10.707000040054325,102.26699995994568,0,1076662,109197,1086390,0,2682,1469,1213,0
openclaw,f918266a-b3e0-4914-865d-4faa564f1aef,False,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/f918266a-b3e0-4914-865d-4faa564f1aef/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/091_f918266a-b3e0-4914-865d-4faa564f1aef,4,3,7,3,45.739,16.097000122070312,18.09999990463257,11.541999973297116,34.19700002670288,0,,,33881,0,702,268,434,0
openclaw,708b99c5-e4a7-49cb-a5cf-933c8d46470d,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/708b99c5-e4a7-49cb-a5cf-933c8d46470d/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/092_708b99c5-e4a7-49cb-a5cf-933c8d46470d,12,11,23,3,75.106,59.77799963951111,6.189000129699707,9.13900023078918,65.96699976921082,0,221995,32653,231513,0,1493,730,763,0
openclaw,0a65cb96-cb6e-4a6a-8aae-c1084f613456,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/0a65cb96-cb6e-4a6a-8aae-c1084f613456/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/093_0a65cb96-cb6e-4a6a-8aae-c1084f613456,11,10,21,2,73.219,58.85899996757507,4.75,9.61000003242492,63.60899996757507,0,275019,40851,284073,0,2259,1573,686,0
openclaw,11af4e1a-5f45-467d-9aeb-46f4bb0bf034,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/11af4e1a-5f45-467d-9aeb-46f4bb0bf034/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/094_11af4e1a-5f45-467d-9aeb-46f4bb0bf034,8,7,15,2,54.426,35.53899955749512,9.942000389099121,8.945000053405764,45.48099994659424,0,153665,33227,160418,0,1192,665,527,0
openclaw,e142056d-56ab-4352-b091-b56054bd1359,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/e142056d-56ab-4352-b091-b56054bd1359/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/095_e142056d-56ab-4352-b091-b56054bd1359,5,4,9,1,209.701,184.17099976539612,16.66600012779236,8.864000106811517,200.83699989318848,0,57369,14943,60064,0,14253,9146,5107,0
openclaw,50ad0280-0819-4bd9-b275-5de32d3b5bcb,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/50ad0280-0819-4bd9-b275-5de32d3b5bcb/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/096_50ad0280-0819-4bd9-b275-5de32d3b5bcb,2,1,3,1,49.764,39.13699984550476,0.10400009155273438,10.523000062942508,39.240999937057495,0,15420,7964,16623,0,2620,2217,403,0
openclaw,65da0822-a48a-4a68-bbad-8ed1b835a834,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/65da0822-a48a-4a68-bbad-8ed1b835a834/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/097_65da0822-a48a-4a68-bbad-8ed1b835a834,10,9,19,2,95.638,79.7020001411438,6.292999982833862,9.642999876022344,85.99500012397766,0,204566,28520,211963,0,2249,1658,591,0
openclaw,0bb3b44a-ede5-4db5-a520-4e844b0079c5,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/0bb3b44a-ede5-4db5-a520-4e844b0079c5/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/direct-batch-brave-restored/tasks/099_0bb3b44a-ede5-4db5-a520-4e844b0079c5,10,9,19,2,159.995,146.7330002784729,4.367999792098999,8.893999929428105,151.1010000705719,0,275746,46629,285253,0,10273,8561,1712,0
openclaw,a7feb290-76bb-4cb7-8800-7edaf7954f2f,True,expanded_collection,validation,success,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/a7feb290-76bb-4cb7-8800-7edaf7954f2f/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/retry-missing15-20260908/tasks/001_a7feb290-76bb-4cb7-8800-7edaf7954f2f,54,53,107,2,305.008,224.5319995880127,3.562000274658203,76.91400013732908,228.0939998626709,0,2767350,87334,2879165,0,9553,6273,3280,0
openclaw,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,True,expanded_collection,validation,failed,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/openclaw/traces/16d825ff-1623-4176-a5b5-42e0f5c2b0ac/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/openclaw/raw/retry-missing15-20260908/tasks/002_16d825ff-1623-4176-a5b5-42e0f5c2b0ac,105,104,209,3,611.085,544.9389991760254,55.047000885009766,11.09899993896488,599.9860000610352,0,15564502,197006,15810645,1,37939,27315,9725,899
minisweagent,sqlfluff__sqlfluff-2419,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/sqlfluff__sqlfluff-2419/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/002_sqlfluff__sqlfluff-2419,30,30,60,1,203.229,49.36265993118286,126.09566760063171,27.770672468185438,175.45832753181458,0,253541,15488,270977,0,3226,873,2353,0
minisweagent,sqlfluff__sqlfluff-1733,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/sqlfluff__sqlfluff-1733/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/003_sqlfluff__sqlfluff-1733,139,138,277,1,909.506,627.5918891429901,201.34458804130554,80.56952281570432,884.2429957389832,1,6819555,97231,7245505,0,51759,13526,38233,0
minisweagent,sqlfluff__sqlfluff-1517,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/sqlfluff__sqlfluff-1517/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/004_sqlfluff__sqlfluff-1517,132,132,264,1,579.386,354.01108050346375,200.41637635231018,24.95854314422604,554.4274568557739,0,5168619,74653,5716616,0,24515,8540,15975,0
minisweagent,sqlfluff__sqlfluff-1763,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/sqlfluff__sqlfluff-1763/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/005_sqlfluff__sqlfluff-1763,136,136,272,1,536.151,405.83363461494446,104.54570198059082,25.771663404464675,510.3793365955353,0,5505406,73985,6568177,0,28787,16949,11838,0
minisweagent,marshmallow-code__marshmallow-1359,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/marshmallow-code__marshmallow-1359/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/006_marshmallow-code__marshmallow-1359,54,54,108,1,184.015,116.94646787643433,34.91125702857971,32.15727509498595,151.85772490501404,0,1226878,38040,1331956,0,8097,3035,5062,0
minisweagent,marshmallow-code__marshmallow-1343,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/marshmallow-code__marshmallow-1343/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/007_marshmallow-code__marshmallow-1343,104,104,208,1,279.144,192.03177046775818,62.79204034805298,24.32018918418885,254.82381081581116,0,3260624,54053,3501631,0,12482,3264,9218,0
minisweagent,pvlib__pvlib-python-1707,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pvlib__pvlib-python-1707/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/008_pvlib__pvlib-python-1707,42,42,84,1,237.532,152.3385579586029,37.89780044555664,47.295641595840465,190.23635840415955,0,786293,30866,863259,0,11799,3573,8226,0
minisweagent,pvlib__pvlib-python-1072,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pvlib__pvlib-python-1072/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/009_pvlib__pvlib-python-1072,37,37,74,1,200.432,119.85949039459229,37.87928104400635,42.693228561401355,157.73877143859863,0,421531,18971,494556,0,9296,3213,6083,0
minisweagent,pvlib__pvlib-python-1606,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pvlib__pvlib-python-1606/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/010_pvlib__pvlib-python-1606,72,72,144,1,407.589,311.21691846847534,52.56851124763489,43.80357028388977,363.78542971611023,0,1748125,47280,1886582,0,23943,3509,20434,0
minisweagent,pvlib__pvlib-python-1854,True,existing,dev,LimitsExceeded,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pvlib__pvlib-python-1854/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/011_pvlib__pvlib-python-1854,250,250,500,1,822.972,603.5488789081573,176.7268373966217,42.69628369522093,780.275716304779,0,14408513,107077,15114230,0,40548,5582,34966,0
minisweagent,pvlib__pvlib-python-1154,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pvlib__pvlib-python-1154/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/012_pvlib__pvlib-python-1154,68,68,136,1,269.642,171.4830665588379,54.71327829360962,43.445655147552486,226.1963448524475,0,1188732,30528,1351945,0,12705,4132,8573,0
minisweagent,pylint-dev__astroid-1978,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pylint-dev__astroid-1978/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/013_pylint-dev__astroid-1978,82,82,164,1,325.709,160.41075611114502,138.7516360282898,26.54660786056519,299.1623921394348,0,1802809,40234,2025150,0,11054,4484,6570,0
minisweagent,pylint-dev__astroid-1333,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pylint-dev__astroid-1333/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/014_pylint-dev__astroid-1333,211,211,422,1,668.631,496.620564699173,147.16129779815674,24.84913750267026,643.7818624973297,0,9247629,79522,10746722,0,33914,15878,18036,0
minisweagent,pylint-dev__astroid-1196,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pylint-dev__astroid-1196/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/015_pylint-dev__astroid-1196,80,80,160,1,323.552,205.54223656654358,93.43829345703125,24.571469976425192,298.98053002357483,0,1423354,32834,1575894,0,15094,3657,11437,0
minisweagent,pylint-dev__astroid-1866,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pylint-dev__astroid-1866/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/016_pylint-dev__astroid-1866,34,34,68,1,125.169,68.36446833610535,31.78414821624756,25.02038344764709,100.1486165523529,0,321191,19623,346582,0,5033,1385,3648,0
minisweagent,pylint-dev__astroid-1268,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pylint-dev__astroid-1268/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/017_pylint-dev__astroid-1268,61,61,122,1,162.976,96.2495858669281,41.93289875984192,24.79351537322998,138.18248462677002,0,748337,20880,805792,0,6658,2132,4526,0
minisweagent,pyvista__pyvista-4315,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pyvista__pyvista-4315/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/018_pyvista__pyvista-4315,69,69,138,1,328.996,191.91098856925964,87.76103353500366,49.323977895736675,279.6720221042633,0,1423234,40995,1499048,0,14114,2951,11163,0
