workload,replica,seconds,running,waiting,kv,preemptions,compute_counter,cache_counter,output_counter,cpu,cpu_max,runnable,gpu_busy,gpu_power
openclaw,r02,1151.0584466457367,1.0,0.0,0.010163749294184066,0.0,9578266.0,30344160.0,256404.0,9.650763953850952,100.0,7,99.25,162.1275
openclaw,r02,1152.0609829425812,2.0,0.0,0.03867871259175604,0.0,9580544.0,30396960.0,256551.0,9.499298081422555,100.0,7,92.5,170.3225
openclaw,r02,1153.0637829303741,1.0,0.0,0.010446075663467003,0.0,9580544.0,30396960.0,256771.0,9.624083606301669,100.0,7,99.5,163.60750000000002
openclaw,r02,1154.067170381546,2.0,0.0,0.0321852060982496,0.0,9585356.0,30435504.0,256946.0,9.610591900311526,100.0,7,99.75,172.2225
openclaw,r02,1155.0701649188995,1.0,0.0,0.005081874647092088,0.0,9587479.0,30440784.0,257162.0,9.59352125837097,100.0,7,99.75,160.95499999999998
openclaw,r02,1156.0707352161407,1.0,0.0,0.009316770186335366,0.0,9587548.0,30456096.0,257337.0,9.850140493287542,100.0,7,99.0,162.6875
openclaw,r02,1157.0736393928528,0.0,0.0,0.0,0.0,9592967.0,30460848.0,257429.0,10.106051154086089,100.0,8,97.25,160.485
openclaw,r02,1158.0755825042725,1.0,0.0,0.011293054771315592,0.0,9592967.0,30460848.0,257429.0,8.397065709380366,100.0,7,31.0,282.7725
openclaw,r02,1159.0770823955536,0.0,0.0,0.0,0.0,9600399.0,30470880.0,257526.0,8.38931416966099,100.0,5,16.25,83.315
openclaw,r02,1160.0800471305847,0.0,0.0,0.0,0.0,9600399.0,30470880.0,257526.0,4.100405363267852,64.35643564356435,1,0.0,82.31
openclaw,r02,1161.082916021347,2.0,0.0,0.016657255787690617,0.0,9608781.0,30493584.0,257626.0,7.483629560336763,83.83838383838383,7,92.75,163.29749999999999
openclaw,r02,1162.08491396904,1.0,0.0,0.00903444381705254,0.0,9608781.0,30493584.0,257698.0,7.793221927221615,100.0,7,8.75,297.4125
openclaw,r02,1163.0875644683838,0.0,0.0,0.0,0.0,9612133.0,30503616.0,257807.0,8.610201216658867,100.0,5,0.25,83.505
openclaw,r02,1164.089171886444,2.0,0.0,0.0400903444381705,0.0,9612528.0,30554832.0,257883.0,8.714665000780885,100.0,7,99.75,303.94
openclaw,r02,1165.090966463089,3.0,0.0,0.06634669678147942,0.0,9629851.0,30612384.0,258070.0,9.483699890812666,100.0,8,99.25,193.9725
openclaw,r02,1166.0927839279175,2.0,0.0,0.03698475437605875,0.0,9629851.0,30612384.0,258286.0,9.743509540193932,100.0,6,99.5,202.0025
openclaw,r02,1167.0954744815826,3.0,0.0,0.046301524562394114,0.0,9645178.0,30619776.0,258412.0,9.431021044427125,100.0,7,99.5,298.9875
openclaw,r02,1168.0983340740204,3.0,1.0,0.06324110671936756,0.0,9645178.0,30619776.0,258420.0,8.889582033686837,100.0,7,100.0,353.9325
openclaw,r02,1169.1010909080505,5.0,0.0,0.08243929983060416,0.0,9709875.0,30632448.0,258439.0,8.857009200062373,100.0,7,98.25,252.8825
openclaw,r02,1170.1036236286163,3.0,0.0,0.06606437041219648,0.0,9714889.0,30637728.0,258800.0,9.346231861444844,100.0,7,100.0,198.06
openclaw,r02,1171.1062004566193,4.0,0.0,0.07594579333709772,0.0,9723737.0,30650928.0,259062.0,9.178894786137995,100.0,7,99.25,198.6975
openclaw,r02,1172.1081936359406,3.0,0.0,0.09712027103331455,0.0,9725121.0,30717984.0,259324.0,9.4828932979222,100.0,7,95.25,205.065
openclaw,r02,1173.1106922626495,3.0,0.0,0.07425183512140032,0.0,9728472.0,30739632.0,259654.0,9.408644094242472,100.0,7,100.0,202.4475
openclaw,r02,1174.113895893097,3.0,0.0,0.07905138339920947,0.0,9737408.0,30764448.0,259838.0,9.232688708671242,100.0,7,96.75,199.3975
openclaw,r02,1175.1162490844727,3.0,0.0,0.06521739130434778,0.0,9737444.0,30771840.0,260205.0,9.580277734435949,100.0,7,100.0,196.47750000000002
openclaw,r02,1176.119559288025,3.0,0.0,0.07058159232072281,0.0,9749661.0,30776592.0,260424.0,9.260991580916745,100.0,8,100.0,197.7
openclaw,r02,1177.122512102127,4.0,0.0,0.06747600225861095,0.0,9749824.0,30840480.0,260697.0,9.675911498909317,100.0,7,99.75,257.17
openclaw,r02,1178.124808549881,3.0,0.0,0.038961038961038974,0.0,9754763.0,30851040.0,261052.0,9.433962264150944,100.0,7,99.5,199.0075
openclaw,r02,1179.1276180744171,5.0,0.0,0.07425183512140032,0.0,9767402.0,30911232.0,261206.0,9.136264421577799,100.0,7,95.0,162.6125
openclaw,r02,1180.1309134960175,5.0,0.0,0.08921513269339354,0.0,9767402.0,30911232.0,261592.0,9.603991269098847,100.0,6,99.75,232.66750000000002
openclaw,r02,1181.133978843689,4.0,0.0,0.06126482213438733,0.0,9780112.0,30941856.0,261868.0,9.208476160797757,100.0,7,100.0,196.9775
openclaw,r02,1182.1364290714264,3.0,0.0,0.05872388481084134,0.0,9780112.0,30941856.0,262254.0,9.609984399375975,100.0,8,100.0,190.76749999999998
openclaw,r02,1183.1390416622162,3.0,0.0,0.04601919819311129,0.0,9783231.0,30948720.0,262557.0,9.360374414976599,100.0,7,100.0,186.59
openclaw,r02,1184.1423025131226,2.0,0.0,0.04150197628458496,0.0,9783231.0,30948720.0,262851.0,9.546092653252222,100.0,7,100.0,175.16
openclaw,r02,1185.1451239585876,3.0,0.0,0.07989836250705817,0.0,9783231.0,30948720.0,262961.0,9.376947040498443,100.0,7,100.0,328.285
openclaw,r02,1186.1475450992584,4.0,0.0,0.1211180124223602,0.0,9803764.0,31081776.0,263184.0,9.519350811485642,100.0,8,93.75,207.385
openclaw,r02,1187.1501202583313,5.0,0.0,0.15386787125917556,0.0,9814494.0,31134048.0,263391.0,9.360374414976599,100.0,6,99.0,280.9625
openclaw,r02,1188.1530697345734,4.0,0.0,0.0923207227555054,0.0,9814494.0,31134048.0,263741.0,9.57280947926411,100.0,6,100.0,197.9675
openclaw,r02,1189.155865907669,4.0,0.0,0.07651044607566349,0.0,9832702.0,31187904.0,263894.0,9.150428682774747,100.0,7,99.0,238.51
openclaw,r02,1190.1587052345276,5.0,0.0,0.08441558441558439,0.0,9844892.0,31193184.0,264167.0,9.293622329642913,100.0,7,99.5,195.1175
openclaw,r02,1191.1611769199371,5.0,0.0,0.06549971767363072,0.0,9846271.0,31201632.0,264554.0,9.360374414976599,100.0,7,100.0,209.0975
openclaw,r02,1192.164367198944,6.0,0.0,0.07171089779785433,0.0,9846271.0,31201632.0,264979.0,9.633671083398285,100.0,6,100.0,235.3825
openclaw,r02,1193.165861606598,6.0,0.0,0.08300395256916993,0.0,9876632.0,31206912.0,265077.0,8.88229784576959,100.0,8,98.25,198.9975
openclaw,r02,1194.1675424575806,6.0,0.0,0.08328627893845286,0.0,9876632.0,31206912.0,265611.0,9.614484157952239,100.0,7,100.0,212.83249999999998
openclaw,r02,1195.1702783107758,5.0,0.0,0.06606437041219648,0.0,9876632.0,31206912.0,266133.0,9.534956304619225,100.0,7,100.0,207.765
openclaw,r02,1196.17298579216,5.0,0.0,0.06408808582721626,0.0,9876632.0,31206912.0,266593.0,9.633671083398285,100.0,7,100.0,194.3725
openclaw,r02,1197.1760342121124,4.0,0.0,0.05590062111801242,0.0,9881661.0,31212192.0,266952.0,9.432491425007795,100.0,7,100.0,200.7275
openclaw,r02,1198.178517818451,2.0,0.0,0.04771315640880858,0.0,9882659.0,31238064.0,267189.0,9.408644094242472,100.0,8,94.5,178.0575
openclaw,r02,1199.1809632778168,3.0,0.0,0.0513833992094862,0.0,9884798.0,31243344.0,267481.0,9.422776911076443,100.0,7,100.0,189.3775
openclaw,r03,0.8452668190002441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12476606363069245,2.9702970297029703,1,0.0,59.29
openclaw,r03,1.8480095863342285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140361821584529,2.9702970297029703,1,0.0,59.385
openclaw,r03,2.851436138153076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20249221183800623,2.0,1,0.0,59.3575
openclaw,r03,3.854539632797241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403180542563143,1.0,1,0.0,59.4675
openclaw,r03,4.857822895050049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402961808261886,2.0,1,0.0,59.519999999999996
openclaw,r03,5.860864877700806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091703056768559,2.0,1,0.0,59.44
openclaw,r03,6.863630771636963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10922140739584958,2.0,1,0.0,59.4525
openclaw,r03,7.866120100021362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20287141073657927,6.930693069306931,1,0.0,59.519999999999996
openclaw,r03,8.86919093132019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12472715933894606,1.0101010101010102,1,0.0,59.519999999999996
openclaw,r03,9.871832370758057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12482446559525667,2.9702970297029703,1,0.0,59.519999999999996
openclaw,r03,10.874229431152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1715533374922021,2.0,1,0.0,59.385
openclaw,r03,11.877187490463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09358914365933552,2.9702970297029703,1,0.0,59.305
openclaw,r03,12.879928827285767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525593008739076,6.930693069306931,1,0.0,59.29
openclaw,r03,13.882813453674316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12501953430223472,2.0,1,0.0,59.3875
openclaw,r03,14.885864496231079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09357454772301933,2.0,1,0.0,59.29
openclaw,r03,15.888199090957642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09366219169528567,2.0,1,0.0,59.3575
openclaw,r03,16.89079713821411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12494143370295174,1.0101010101010102,1,0.0,59.29
openclaw,r03,17.89314341545105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717676452217364,3.0303030303030303,1,0.0,59.29
openclaw,r03,18.896095037460327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339728591483388,6.0,1,0.0,59.29
openclaw,r03,19.898322105407715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09373535385096078,2.0202020202020203,1,0.0,59.44
openclaw,r03,20.90124249458313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18703241895261846,2.0,1,0.0,59.3725
openclaw,r03,21.90388774871826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936183491964425,2.0,1,0.0,59.3575
openclaw,r03,22.907217264175415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12468827930174564,2.9702970297029703,1,0.0,59.44
openclaw,r03,23.909714221954346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15595757953836556,2.0,1,0.0,59.44
openclaw,r03,24.912428855895996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10918733426922476,2.9702970297029703,1,0.0,59.44
openclaw,r03,25.915654182434082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714196665108306,2.9702970297029703,1,0.0,59.44
openclaw,r03,26.918363332748413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140361821584529,2.9702970297029703,1,0.0,59.44
openclaw,r03,27.92100501060486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06243171531137818,2.0,1,0.0,59.519999999999996
openclaw,r03,28.923374891281128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21844281479169916,6.0,1,0.0,59.44
openclaw,r03,29.92664933204651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10915328239513489,2.0,1,0.0,59.3575
openclaw,r03,30.9292471408844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18711991267737407,2.0,1,0.0,59.3875
openclaw,r03,31.93191385269165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12480499219968799,2.0,1,0.0,59.3725
openclaw,r03,32.93482327461243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062421972534332085,2.0,1,0.0,59.3725
openclaw,r03,33.93727445602417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364757296706727,2.9702970297029703,1,0.0,59.3725
openclaw,r03,34.940134048461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093603744149766,2.9702970297029703,1,0.0,59.305
openclaw,r03,35.9434654712677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1227194760642445,11.11111111111111,5,0.0,59.3725
openclaw,r03,36.9460825920105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.384735445606368,52.0,1,0.0,59.5225
openclaw,r03,37.9477653503418,1.0,0.0,0.005928853754940677,0.0,0.0,0.0,0.0,5.319148936170213,55.0,6,4.5,74.2425
openclaw,r03,38.95094060897827,1.0,0.0,0.005081874647092088,0.0,7454.0,0.0,1.0,7.956318252730109,93.0,6,17.75,74.095
openclaw,r03,39.95334315299988,2.0,0.0,0.010163749294184066,0.0,14844.0,0.0,43.0,7.97191887675507,100.0,7,85.0,135.8
openclaw,r03,40.9553337097168,0.0,0.0,0.0,0.0,14844.0,0.0,247.0,9.205804337650179,100.0,5,88.5,74.6775
openclaw,r03,41.95864295959473,1.0,0.0,0.00734048560135514,0.0,14844.0,0.0,247.0,7.152875175315568,94.05940594059406,6,10.25,74.3125
openclaw,r03,42.961897134780884,0.0,0.0,0.0,0.0,17724.0,7392.0,342.0,10.339987523393637,96.0,6,50.5,74.3275
openclaw,r03,43.96502423286438,0.0,0.0,0.0,0.0,20672.0,17424.0,408.0,8.985959438377535,100.0,6,99.25,144.79749999999999
openclaw,r03,44.96830368041992,3.0,0.0,0.017786561264822143,0.0,31179.0,17424.0,411.0,8.32294264339152,100.0,6,24.0,299.95
openclaw,r03,45.97122812271118,7.0,0.0,0.03500846979107852,0.0,64990.0,20592.0,516.0,8.76208294356096,100.0,6,95.25,190.57750000000001
openclaw,r03,46.97392201423645,8.0,0.0,0.039808018068887674,0.0,71011.0,21648.0,606.0,8.251442832631415,100.0,6,0.0,75.545
openclaw,r03,47.976861000061035,8.0,0.0,0.039808018068887674,0.0,71011.0,21648.0,606.0,6.952455183164458,100.0,5,0.0,74.5275
openclaw,r03,48.97997307777405,8.0,0.0,0.039808018068887674,0.0,71011.0,21648.0,606.0,6.589811497117931,100.0,6,0.0,59.5875
openclaw,r03,49.982887744903564,8.0,0.0,0.039808018068887674,0.0,71011.0,21648.0,606.0,6.362077031030719,56.0,5,0.0,59.519999999999996
openclaw,r03,50.9860942363739,8.0,0.0,0.039808018068887674,0.0,71011.0,21648.0,606.0,6.316281971303805,100.0,5,0.0,59.285
openclaw,r03,51.989025592803955,8.0,0.0,0.0400903444381705,0.0,71011.0,21648.0,613.0,6.440043661312958,100.0,6,0.0,59.7875
openclaw,r03,52.99191093444824,15.0,0.0,0.06775832862789388,0.0,107082.0,37488.0,674.0,8.637355784222015,100.0,6,99.75,256.255
openclaw,r03,53.99429798126221,12.0,0.0,0.052795031055900665,0.0,111828.0,40128.0,1844.0,9.724170172978027,100.0,7,100.0,210.23
openclaw,r03,54.99751329421997,15.0,0.0,0.07255787690570303,0.0,141741.0,54384.0,1929.0,8.718028696194635,100.0,6,94.5,245.32
openclaw,r03,56.00034046173096,15.0,0.0,0.07058159232072281,0.0,148339.0,78672.0,2696.0,9.150428682774747,100.0,7,100.0,252.9925
openclaw,r03,57.00344204902649,13.0,0.0,0.06775832862789388,0.0,166033.0,98736.0,3092.0,8.882655446470313,100.0,6,90.25,293.565
openclaw,r03,58.006009578704834,12.0,0.0,0.06747600225861095,0.0,185408.0,120912.0,3590.0,9.035580524344569,100.0,7,95.25,210.7975
openclaw,r03,59.008455991744995,14.0,2.0,0.09119141727837377,0.0,194546.0,123552.0,3857.0,9.141965678627145,100.0,7,100.0,323.8925
openclaw,r03,60.01027250289917,17.0,0.0,0.1149068322981367,0.0,234137.0,140976.0,3930.0,9.09658293025433,100.0,6,97.75,318.43
openclaw,r03,61.01295351982117,16.0,0.0,0.10587238848108416,0.0,252623.0,161040.0,4482.0,9.217092950717404,100.0,7,100.0,301.14
openclaw,r03,62.01541805267334,17.0,3.0,0.12450592885375489,0.0,252623.0,161040.0,4542.0,9.011537262238852,100.0,6,100.0,333.425
openclaw,r03,63.0174343585968,21.0,0.0,0.1437041219649915,0.0,319353.0,194832.0,4730.0,8.862537057263223,100.0,6,95.0,218.7225
openclaw,r03,64.02021670341492,23.0,1.0,0.1637492941840768,0.0,325181.0,199584.0,4918.0,9.092326887086712,100.0,7,100.0,323.175
openclaw,r03,65.02319312095642,22.0,0.0,0.15556182947487296,0.0,369977.0,250272.0,5458.0,9.249454998442852,100.0,7,100.0,285.8925
openclaw,r03,66.02629256248474,25.0,0.0,0.17814793901750425,0.0,399415.0,274560.0,5658.0,8.915211970074813,100.0,7,92.75,187.1625
openclaw,r03,67.02930736541748,20.0,0.0,0.1462450592885376,0.0,414184.0,330000.0,6438.0,9.242518703241895,100.0,8,100.0,229.6575
openclaw,r03,68.03268384933472,20.0,0.0,0.14398644833427443,0.0,427006.0,362208.0,6893.0,9.129147842343045,100.0,7,95.5,279.6
openclaw,r03,69.03587913513184,17.0,0.0,0.1211180124223602,0.0,446171.0,371712.0,7416.0,9.007324294841826,100.0,7,98.25,228.35250000000002
openclaw,r03,70.03698372840881,18.0,0.0,0.11180124223602483,0.0,446383.0,379632.0,8222.0,9.49851585689736,100.0,7,100.0,300.525
openclaw,r03,71.03876256942749,16.0,0.0,0.10926030491247885,0.0,466996.0,397584.0,8733.0,9.126365054602184,100.0,8,96.5,194.245
openclaw,r03,72.04062795639038,17.0,0.0,0.1236589497459063,0.0,484012.0,415008.0,9184.0,9.008587041373927,100.0,8,88.25,224.64
openclaw,r03,73.04277515411377,17.0,0.0,0.12591756070016935,0.0,484764.0,449856.0,9970.0,9.628589263420723,100.0,7,100.0,294.115
openclaw,r03,74.04444885253906,16.0,0.0,0.13043478260869568,0.0,501102.0,454608.0,10199.0,9.054011863877614,100.0,6,100.0,319.3075
openclaw,r03,75.04608917236328,17.0,0.0,0.14144551101072844,0.0,540318.0,496848.0,10532.0,8.998593969692235,100.0,8,98.75,238.285
openclaw,r03,76.04911518096924,18.0,0.0,0.13692828910220212,0.0,555727.0,514272.0,10997.0,9.180174563591022,100.0,6,99.75,232.14000000000001
openclaw,r03,77.0520372390747,18.0,0.0,0.14596273291925466,0.0,564282.0,542256.0,11577.0,9.24684235147357,100.0,7,100.0,313.81
openclaw,r03,78.05430865287781,19.0,0.0,0.1679841897233202,0.0,586782.0,590832.0,12032.0,9.126365054602184,100.0,7,99.0,254.5525
openclaw,r03,79.0575954914093,19.0,0.0,0.18068887634105024,0.0,597524.0,647328.0,12643.0,9.20293245983466,100.0,7,97.0,222.2825
openclaw,r03,80.06004762649536,20.0,0.0,0.19621682665160922,0.0,613036.0,662112.0,13175.0,9.355995633868703,100.0,6,95.5,239.56
openclaw,r03,81.06279921531677,20.0,0.0,0.1854884246188594,0.0,616273.0,674784.0,14188.0,9.329173166926678,100.0,6,99.75,259.27750000000003
openclaw,r03,82.06607103347778,18.0,0.0,0.15753811405985318,0.0,617557.0,685344.0,15125.0,9.41983780411728,100.0,8,94.5,234.7675
openclaw,r03,83.06787610054016,20.0,0.0,0.1837944664031621,0.0,634162.0,725472.0,15420.0,8.98736152285848,100.0,7,93.75,313.8625
openclaw,r03,84.07105135917664,17.0,0.0,0.16064370412196494,0.0,650058.0,740256.0,16270.0,9.304862842892769,100.0,7,99.5,238.04250000000002
openclaw,r03,85.07302379608154,17.0,0.0,0.168266516092603,0.0,657808.0,796752.0,16998.0,9.352068696330992,100.0,7,98.0,234.615
openclaw,r03,86.07573533058167,17.0,0.0,0.17221908526256358,0.0,660945.0,830016.0,17858.0,9.619582164016215,100.0,6,100.0,236.3075
openclaw,r03,87.07865571975708,16.0,1.0,0.16939582156973465,0.0,660945.0,830016.0,17920.0,8.95056915640106,100.0,6,100.0,342.0775
openclaw,r03,88.08161616325378,18.0,1.0,0.20863918690005645,0.0,716141.0,869616.0,17982.0,9.015754172515988,100.0,7,100.0,323.625
openclaw,r03,89.08438801765442,20.0,0.0,0.23658949745906266,0.0,745997.0,883344.0,18051.0,8.885424785658612,100.0,6,100.0,326.8375
openclaw,r03,90.08664417266846,21.0,0.0,0.23828345567476006,0.0,769704.0,946176.0,18775.0,9.424247152441879,100.0,7,100.0,235.17
openclaw,r03,91.08826041221619,19.0,0.0,0.23207227555053644,0.0,777197.0,982080.0,19458.0,9.511166640637201,100.0,6,99.25,302.09499999999997
openclaw,r03,92.09127426147461,21.0,0.0,0.258893280632411,0.0,804107.0,1040160.0,19719.0,9.072486360093531,100.0,7,98.25,243.87
openclaw,r03,93.09421253204346,15.0,0.0,0.20355731225296447,0.0,808494.0,1090320.0,20388.0,9.39545029604238,100.0,6,97.25,207.2325
openclaw,r03,94.09705448150635,13.0,0.0,0.16064370412196494,0.0,820608.0,1129920.0,20995.0,9.201497192763568,100.0,6,99.5,255.1775
openclaw,r03,95.09937047958374,12.0,0.0,0.1437041219649915,0.0,823922.0,1169520.0,21756.0,9.453978159126365,100.0,7,100.0,237.16
openclaw,r03,96.10102224349976,11.0,0.0,0.11716544325239975,0.0,831423.0,1195920.0,22432.0,9.567660371468707,100.0,8,100.0,232.8075
openclaw,r03,97.10306429862976,13.0,0.0,0.1708074534161491,0.0,831423.0,1195920.0,22487.0,9.093745125565434,100.0,7,100.0,359.6175
openclaw,r03,98.10601997375488,14.0,0.0,0.17476002258610956,0.0,870707.0,1273008.0,22956.0,9.109343316175323,100.0,7,100.0,236.28
openclaw,r03,99.10772657394409,16.0,0.0,0.19282891022021453,0.0,877539.0,1306272.0,23357.0,9.163284420855447,100.0,7,86.0,334.9525
openclaw,r03,100.11054563522339,16.0,0.0,0.17843026538678708,0.0,887310.0,1353792.0,24185.0,9.50599968832788,100.0,7,99.25,238.8425
openclaw,r03,101.11385011672974,16.0,0.0,0.18802936194240538,0.0,891148.0,1397088.0,24966.0,9.616583541147133,100.0,6,99.5,235.6475
openclaw,r03,102.11635375022888,17.0,0.0,0.20694522868435916,0.0,900902.0,1485264.0,25531.0,9.093745125565434,100.0,8,96.0,209.94
openclaw,r03,103.11909484863281,16.0,0.0,0.1708074534161491,0.0,907197.0,1492128.0,26163.0,9.336034912718205,100.0,7,100.0,299.805
openclaw,r03,104.122318983078,18.0,0.0,0.194240542066629,0.0,914219.0,1512720.0,26808.0,9.680436477007015,100.0,9,100.0,340.4775
openclaw,r03,105.12527370452881,16.0,0.0,0.1758893280632411,0.0,937327.0,1540176.0,27282.0,11.202995787174286,100.0,8,99.0,242.04
openclaw,r03,106.12764716148376,16.0,0.0,0.15894974590626765,0.0,939362.0,1574496.0,28079.0,9.86575085857009,100.0,7,96.0,234.675
openclaw,r03,107.13095712661743,14.0,0.0,0.11857707509881421,0.0,944266.0,1586112.0,28679.0,9.31899641577061,100.0,6,96.5,236.8475
openclaw,r03,108.13370656967163,14.0,0.0,0.11970638057594585,0.0,948353.0,1600896.0,29489.0,9.299422686846622,100.0,8,95.75,215.495
openclaw,r03,109.13665556907654,15.0,0.0,0.10135516657255783,0.0,951049.0,1605648.0,30307.0,9.573474470734745,100.0,6,100.0,272.07
openclaw,r03,110.13936471939087,13.0,0.0,0.09203839638622247,0.0,960463.0,1635216.0,31020.0,9.333125584294173,100.0,8,91.5,224.45749999999998
openclaw,r03,111.14183449745178,14.0,0.0,0.1044607566346697,0.0,963332.0,1651584.0,31505.0,9.266770670826833,100.0,6,100.0,307.3975
openclaw,r03,112.14437794685364,15.0,0.0,0.11293054771315636,0.0,987055.0,1672176.0,31913.0,9.140539697395102,100.0,6,96.5,265.2825
openclaw,r03,113.147052526474,16.0,0.0,0.13438735177865613,0.0,1019284.0,1696992.0,32064.0,8.988939087085216,100.0,8,97.75,229.875
openclaw,r03,114.15023469924927,18.0,0.0,0.14257481648785997,0.0,1023770.0,1712832.0,32887.0,9.38279301745636,100.0,7,99.5,233.525
openclaw,r03,115.15300178527832,18.0,0.0,0.13269339356295873,0.0,1038308.0,1733424.0,33413.0,9.228371005455962,100.0,6,99.0,208.185
openclaw,r03,116.15565204620361,17.0,0.0,0.1253529079616036,0.0,1038650.0,1740816.0,34426.0,9.494855004677268,100.0,7,100.0,229.7275
openclaw,r03,117.15827584266663,17.0,0.0,0.14059853190287974,0.0,1043528.0,1770912.0,34973.0,9.409565352858701,100.0,6,99.0,314.0175
openclaw,r03,118.16114330291748,16.0,0.0,0.1420101637492942,0.0,1057853.0,1793088.0,35535.0,9.348706762231224,100.0,6,100.0,311.3
openclaw,r03,119.16375994682312,16.0,0.0,0.1324110671936759,0.0,1075361.0,1820016.0,36176.0,9.184469047247777,100.0,8,100.0,235.1125
openclaw,r03,120.16622185707092,18.0,0.0,0.1595143986448334,0.0,1095220.0,1874928.0,36414.0,8.934975830344612,100.0,7,96.0,183.9925
openclaw,r03,121.16938877105713,19.0,0.0,0.17476002258610956,0.0,1095220.0,1874928.0,37386.0,9.638178415470993,100.0,6,100.0,244.2375
openclaw,r03,122.17185091972351,20.0,0.0,0.20666290231507622,0.0,1104418.0,1951488.0,37707.0,9.25233644859813,100.0,7,94.5,313.02
openclaw,r03,123.17516112327576,20.0,0.0,0.21400338791643136,0.0,1126245.0,2006400.0,38227.0,8.980544747081712,100.0,7,98.5,178.1025
openclaw,r03,124.17750072479248,19.0,0.0,0.23320158102766797,0.0,1127459.0,2032800.0,39121.0,9.553543552919137,100.0,8,100.0,242.0475
openclaw,r03,125.17944836616516,20.0,0.0,0.22755505364201012,0.0,1144754.0,2079792.0,39192.0,9.045539613225202,100.0,7,99.75,304.11
openclaw,r03,126.18217492103577,18.0,0.0,0.2063805759457933,0.0,1157058.0,2120976.0,39813.0,9.38571874025569,100.0,7,100.0,363.9525
openclaw,r03,127.18549537658691,20.0,0.0,0.23913043478260865,0.0,1187657.0,2216544.0,39943.0,9.059775840597759,100.0,6,99.5,248.9475
openclaw,r03,128.18766260147095,19.0,0.0,0.2351778656126482,0.0,1193384.0,2247168.0,40776.0,9.502262443438914,100.0,8,100.0,246.765
openclaw,r03,129.19031238555908,19.0,0.0,0.2586109542631282,0.0,1201099.0,2338512.0,41314.0,9.137689069078434,100.0,7,96.0,243.3025
openclaw,r03,130.19369745254517,16.0,0.0,0.20242800677583284,0.0,1210495.0,2360688.0,41905.0,9.180174563591022,100.0,8,99.0,222.7975
openclaw,r03,131.19639372825623,16.0,0.0,0.21936758893280628,0.0,1218148.0,2433024.0,42474.0,9.586905689789555,100.0,7,98.0,244.22750000000002
openclaw,r03,132.19930911064148,16.0,0.0,0.22134387351778662,0.0,1230424.0,2462592.0,42959.0,9.072486360093531,100.0,8,99.0,258.675
openclaw,r03,133.20181894302368,16.0,0.0,0.23376623376623373,0.0,1232825.0,2478960.0,43215.0,9.3871822859816,100.0,7,100.0,360.665
openclaw,r03,134.20366978645325,16.0,1.0,0.24675324675324672,0.0,1256796.0,2522256.0,43278.0,8.941947565543071,100.0,7,100.0,350.82
openclaw,r03,135.2070755958557,17.0,0.0,0.2532467532467533,0.0,1293816.0,2548656.0,43669.0,9.1617326269866,100.0,6,97.5,246.9475
openclaw,r03,136.20969009399414,12.0,0.0,0.15302089215132697,0.0,1297268.0,2578752.0,44422.0,9.296521603493995,100.0,8,96.0,242.79
openclaw,r03,137.2116048336029,15.0,0.0,0.19113495200451724,0.0,1299607.0,2583504.0,44607.0,9.066791510611734,100.0,7,100.0,349.6425
