workload,replica,minute,arrivals,output_tokens_s,prompt_sum,requested_output_sum,prefix_reuse,prompt_mean,prompt_p95,prompt_max,cached_mean,cached_p95,cached_max,uncached_mean,uncached_p95,uncached_max,output_mean,output_p95,output_max,queue_mean,queue_p95,queue_max,prefill_mean,prefill_p95,prefill_max,decode_mean,decode_p95,decode_max,residence_mean,residence_p95,residence_max,ongoing_output_step_gap_mean,ongoing_output_step_gap_p95,ongoing_output_step_gap_max,running_mean,running_p95,running_max,waiting_mean,waiting_p95,waiting_max,kv_mean,kv_p95,kv_max,cpu_mean,cpu_p95,cpu_max,cpu_max_mean,cpu_max_p95,cpu_max_max,runnable_mean,runnable_p95,runnable_max,gpu_busy_mean,gpu_busy_p95,gpu_busy_max,gpu_power_mean,gpu_power_p95,gpu_power_max
openclaw,r03,11,32,146.2,1474396,8869,0.16043451013160642,46074.875,95834.7,112046,7392,48285.59999999999,55968,38682.875,95484.34999999999,112046,277.15625,929.0499999999995,1876,21.20959216045594,26.62302967349533,26.76855248096399,2.396734518224548,5.114819355274085,5.704068639082834,70.29088567005965,254.8687681410227,454.9174781870097,93.89721233397722,280.9755176067351,477.2083694934845,0.2741682126641818,0.40488171577453613,0.4745771884918213,40.75,44.0,44.0,12.616666666666667,15.049999999999997,16.0,0.9379117259552042,0.9834415584415583,0.9952004517221908,9.025516065789658,9.338590567537754,11.356909175884095,100.0,100.0,100.0,6.7,7.049999999999997,10,99.9625,100.0,100.0,353.673125,383.986625,393.5
openclaw,r03,12,31,188.36666666666667,1710439,10531,0.033030116829656016,55175.45161290323,105765.0,112406,1822.4516129032259,3696.0,4752,53353,105765.0,112406,339.7096774193548,1068.0,3586,22.10280557704579,30.87706971145235,32.7885460969992,2.930105355665869,5.224282295093872,5.730426792055368,87.27332807328521,301.8433712774422,843.3817139510065,112.30623899736712,321.83840703964233,858.3058187961578,0.23752010386923086,0.4163508415222168,0.47875452041625977,45.06666666666667,48.0,49.0,9.783333333333333,13.0,16.0,0.9506399397703745,0.9816770186335404,0.989553924336533,9.049839632860346,9.398450444682295,11.003589823630405,100.0,100.0,100.0,6.933333333333334,8.0,11,99.9125,100.0,100.0,349.88475,390.0475,397.87
openclaw,r03,13,29,143.1,1270090,9192,0.13386137990221164,43796.206896551725,110474.0,116584,5862.620689655172,4012.799999999999,106656,37933.58620689655,106421.99999999999,112888,316.9655172413793,1183.9999999999998,2545,26.483168195049952,31.844466287828983,32.82949415710755,2.3946931832389713,5.524525746563449,5.8017441891133785,81.59066846858357,305.0432587432209,567.0264509008266,110.46852987388084,332.6913426876068,590.3547160625458,0.2819726230963221,0.40751119852066037,0.4778892993927002,41.40677966101695,43.0,43.0,13.610169491525424,16.0,16.0,0.9277770865832767,0.972473178994918,0.9957651044607566,9.000153710588778,9.28024908479765,10.564918851435705,100.0,100.0,100.0,6.813559322033898,7.099999999999994,9,99.9322033898305,100.0,100.0,353.4235593220339,386.32099999999997,390.7875
openclaw,r03,14,35,155.71666666666667,1368187,7527,0.15513668818662946,39091.05714285714,107369.39999999998,116764,6064.457142857143,19641.59999999986,72336,33026.6,106735.79999999999,116764,215.05714285714285,535.3999999999999,2220,14.752753085623096,19.412658798578192,19.91619860404171,2.1716360990756325,5.722589905234054,5.8507208928931504,54.27186098625617,162.74373505569525,485.1056149089709,71.19625017983573,179.13784759044646,502.9134497642517,0.2852517778839545,0.4321746826171875,0.483628511428833,45.0,48.05,50.0,10.366666666666667,15.0,16.0,0.9154573687182382,0.9818322981366459,0.9920948616600791,9.01953894374791,9.172501337821332,10.717628705148206,100.0,100.0,100.0,6.65,8.0,8,99.98333333333333,100.0,100.0,357.0512083333333,391.384375,394.4475
openclaw,r03,15,38,152.08333333333334,1704656,8723,0.12141804563501375,44859.36842105263,122347.04999999993,168966,5446.736842105263,5147.999999999996,72864,39412.63157894737,118966.79999999993,166685,229.55263157894737,949.5999999999997,2209,12.715018054378513,17.786298647185323,18.528883862076327,2.5570490741979723,6.491601095418441,9.91903213202022,61.928681119155186,197.4631959619,478.0973160502035,77.20074824910415,215.74259392023083,489.71695733070374,0.27957100734532436,0.45426113605499263,0.6086339950561523,42.56666666666667,50.0,50.0,8.033333333333333,13.049999999999997,14.0,0.8564793901750424,0.9667278373800113,0.9768492377188029,9.029316587740732,9.3489505798227,11.150966936993138,100.0,100.0,100.0,6.7,7.0,9,99.97083333333333,100.0,100.0,354.519625,395.001125,421.825
openclaw,r03,16,31,125.41666666666667,1496050,6823,0.12352528324588082,48259.67741935484,112960.0,170617,5961.290322580645,4752.0,108240,42298.3870967742,104858.5,165865,220.09677419354838,619.0,926,15.641097821265218,18.668392847874202,20.809857256012037,2.794017001956461,5.864043294452131,10.538102386053652,55.435570148683546,124.0338806679938,172.1898061328102,73.87068496980974,141.05002164840698,193.28872323036194,0.3612475897892412,0.5407482385635376,0.6151223182678223,46.45,49.0,50.0,7.966666666666667,10.0,11.0,0.8891304347826087,0.9517645398080181,0.9745906267645398,9.005950260062452,9.273948984156586,11.07471533302137,100.0,100.0,100.0,6.683333333333334,8.0,9,99.97083333333333,100.0,100.0,356.48625,385.36575,404.8625
openclaw,r03,17,35,190.95,1328313,7680,0.10851659209839849,37951.8,97578.69999999998,117360,4118.4,5015.999999999993,70224,33833.4,80321.79999999994,99262,219.42857142857142,544.4999999999984,2250,3.674982691642695,8.248366197338314,11.831238103099167,2.225958621648273,4.332246199739163,5.37900799093768,49.94342080060659,101.41792298767237,470.7089856020175,55.844362122671946,107.08658990859973,475.33842611312866,0.25592932092382553,0.40435702800750734,0.4824674129486084,49.46666666666667,52.0,53.0,2.9833333333333334,7.049999999999997,10.0,0.9387587050630529,0.9788396386222473,0.9898362507058159,9.056062781402654,9.415092525762754,10.878726393007648,100.0,100.0,100.0,6.866666666666666,8.0,8,99.95,100.0,100.0,342.82979166666667,383.07787499999995,402.7925
openclaw,r03,18,45,257.6666666666667,1419741,15950,0.14541243790240616,31549.8,86864.59999999996,101772,4587.733333333334,20908.799999999945,33792,26962.066666666666,77323.2,95879,354.44444444444446,1076.1999999999998,3171,1.4627545166812423,5.867398104351013,6.545890544075519,1.7564718454351855,4.365678627137094,4.911767981015146,56.77995564353445,174.03322480130007,717.0676316791214,59.999182028240625,180.5793413162231,719.835648059845,0.17133862951881865,0.3693441152572632,0.4389677047729492,45.983333333333334,50.0,51.0,1.0,3.0,4.0,0.8508281573498965,0.979009034443817,0.9920948616600791,9.073389790382462,9.593137820812098,10.757717492984098,100.0,100.0,100.0,6.8,8.0,9,99.86666666666666,100.0,100.0,324.387375,380.30999999999995,402.47
openclaw,r03,19,51,313.81666666666666,2082738,17243,0.35618498342086236,40838,108659.0,171012,14545.882352941177,67584.0,108240,26292.117647058825,94155.0,166260,338.0980392156863,1303.5,3171,3.2652281565436474,12.188591005047783,12.51354094198905,1.7225516579734783,5.216576399980113,9.421478943200782,70.55674181262707,323.84428158053197,764.9832938839681,75.54452159825493,330.67350125312805,765.5542216300964,0.1134892227974805,0.3658964157104492,0.5925500392913818,36.847457627118644,47.099999999999994,49.0,1.9661016949152543,6.0,7.0,0.6062599890897606,0.8145398080180688,0.8441558441558441,9.161652438903193,9.771027735806216,10.820488868130157,100.0,100.0,100.0,6.745762711864407,8.0,8,99.89406779661017,100.0,100.0,337.4050423728814,385.93024999999994,398.28999999999996
minisweagent,r00,0,117,181.8,688771,12908,0.6124996551829273,5886.931623931624,11737.799999999996,17133,3605.74358974359,9504.0,13728,2281.188034188034,5754.999999999995,12909,110.32478632478633,258.4,1153,0.04437795980897151,0.33520008288323877,0.7003008939791471,0.30236098123515326,0.6346354990731917,5.910067596938461,2.0619832097461175,9.100160657288502,17.414056445937604,2.408722152057876,9.829352474212637,17.589999437332153,0.012579670492208228,0.015464711189270015,5.769464731216431,4.05,18.049999999999997,26.0,0.08333333333333333,0.0,5.0,0.01737718802936194,0.08626482213438737,0.11434217955957082,7.820056061162791,10.33985707496652,10.870580906400873,86.42631763176318,100.0,100.0,6.2,9.0,10,62.925,98.5375,100.0,143.659875,209.75912499999998,320.5675
minisweagent,r00,1,234,572.7333333333333,2068134,35519,0.8177342473940277,8838.179487179486,16647.149999999998,21072,7227.282051282052,15312.0,18480,1610.8974358974358,4856.15,10238,151.7905982905983,461.14999999999975,2000,3.05634298417558e-06,3.199570346623659e-06,6.882939487695694e-06,0.17495260059507164,0.2684487458318472,0.46785716200247407,3.674977308471536,10.889908300957174,55.81306099309586,3.8499329558804503,11.060546183586117,55.98849058151245,0.021245290047723915,0.08388643264770507,0.2023475170135498,13.864406779661017,21.099999999999994,25.0,0.0,0.0,0.0,0.08188900267013753,0.1298983625070582,0.15189158667419533,9.09353504926938,10.160586217648891,11.315461346633416,100.0,100.0,100.0,6.830508474576271,7.099999999999994,9,92.05084745762711,100.0,100.0,211.24631355932203,247.4449999999999,296.055
minisweagent,r00,2,279,647.8833333333333,2964250,41489,0.8302295690309521,10624.551971326166,21735.0,26833,8820.817204301075,20644.79999999998,25872,1803.7347670250897,5026.699999999992,16472,148.70609318996415,539.7999999999994,1070,0.0003857603772313044,4.972238093614536e-06,0.09120872104540467,0.19353240785459358,0.3322706129401922,0.7023401642218232,4.853992369706913,17.961967812315557,39.414880929049104,5.047910536489179,18.27653064727783,39.59573769569397,0.03134625408965841,0.08778014183044433,0.2246549129486084,21.333333333333332,31.049999999999997,33.0,0.0,0.0,0.0,0.1417890080933559,0.20880858272162617,0.21710897797854323,9.10030183713354,10.744596690043537,11.382746807848022,100.0,100.0,100.0,6.933333333333334,9.0,11,92.51666666666667,99.7625,100.0,243.26508333333334,318.43512499999997,350.985
minisweagent,r00,3,257,716.75,3326020,39943,0.8321585558715823,12941.712062256809,24967.8,32664,10769.556420233463,23232.0,31152,2172.1556420233464,8211.599999999995,27782,155.42023346303503,507.99999999999983,988,0.0011543033659052293,4.007201641798019e-06,0.2127359590958804,0.21109998071066136,0.4177285910118371,0.890674163820222,5.788103200022334,17.524545839522013,38.02683651680127,6.000357485003045,17.715119552612283,38.20984506607056,0.03714660744389341,0.0896821498870849,0.22969794273376465,27.466666666666665,33.0,36.0,0.0,0.0,0.0,0.20928383210991908,0.2712168266516093,0.2854319593450029,9.064966655482564,9.736100893397765,11.82158452900811,100.0,100.0,100.0,6.8,8.0,8,93.425,99.7625,100.0,266.9525,348.2715,356.5825
minisweagent,r00,4,238,661.4666666666667,4133639,43353,0.8552967494258691,17368.231092436974,29640.149999999998,37518,14854.991596638656,27456.0,36960,2513.2394957983192,12536.849999999968,28816,182.15546218487395,676.9499999999974,1925,0.0008392441800615492,6.448733620345576e-06,0.19895207602530718,0.23412797832176746,0.5550913540646434,1.1080593469087034,6.2508877204269355,23.910809316777062,64.18149008904584,6.485854950271735,24.090381968021294,64.6657612323761,0.0343987092785879,0.09081020355224607,0.2547767162322998,23.416666666666668,32.0,33.0,0.0,0.0,0.0,0.2124882364012799,0.2711038961038961,0.28712591756070016,9.177610285453586,9.637024273408581,11.085089773614364,100.0,100.0,100.0,6.683333333333334,8.0,10,92.76666666666667,100.0,100.0,277.37691666666666,359.662875,382.645
minisweagent,r00,5,205,565.5333333333333,4007425,31581,0.8146438174139254,19548.414634146342,33278.0,42384,15924.995121951219,31574.39999999999,41712,3623.419512195122,17516.599999999988,31110,154.05365853658537,578.3999999999991,1106,0.005974868494199544,6.450014188885687e-06,0.5292800299357623,0.26827383277051875,0.7243421936873337,1.4433686160482466,5.352119105216116,21.21156009226103,36.34529852098785,5.626367798084166,21.453692197799654,36.53348445892334,0.0335990761800781,0.10894243717193555,0.2644939422607422,20.266666666666666,28.049999999999997,32.0,0.0,0.0,0.0,0.2020892151326934,0.27531055900621115,0.3111236589497459,9.187723059688446,9.670959754728646,11.267166042446942,100.0,100.0,100.0,6.833333333333333,8.0,9,94.94583333333334,100.0,100.0,288.28679166666666,369.7935,373.7425
minisweagent,r00,6,180,562.95,3866798,33928,0.7978446249325669,21482.21111111111,37502.399999999994,43179,17139.466666666667,35376.0,42240,4342.7444444444445,19792.44999999998,37425,188.48888888888888,779.4499999999998,1856,0.022069760678439503,0.21768241093959645,0.6869819620624185,0.31513177421228544,0.9006004093214867,1.46302067511715,6.235715772179214,25.49769669059893,62.288260567002,6.572917307747735,25.975017392635312,62.89177107810974,0.035232840009698285,0.13781415224075289,0.252748966217041,20.4,25.099999999999994,29.0,0.03333333333333333,0.0,1.0,0.2418831168831169,0.31636081309994346,0.3413325804630153,9.293673133373876,9.922555859105001,11.601434585997193,100.0,100.0,100.0,6.983333333333333,8.0,10,95.52916666666667,100.0,100.0,280.76658333333336,364.861875,373.19
minisweagent,r00,7,175,482.5833333333333,3410655,28936,0.7740448682144632,19489.457142857143,38275.39999999999,42824,15085.714285714286,35692.79999999998,42240,4403.742857142857,26207.799999999967,39264,165.34857142857143,575.1999999999994,1156,0.03436451655546469,0.28262464471626697,1.0326481740921736,0.31207388654085144,1.0595497286412865,1.5682821059599519,5.289384398457727,20.852053437288834,35.9821520219557,5.635822790690831,21.296992206573456,36.18889927864075,0.02968513021374693,0.09109518527984616,0.25093579292297363,15.305084745762711,24.0,28.0,0.11864406779661017,1.0,4.0,0.1865411670127956,0.2932241671372106,0.31507622811970637,9.260062751138225,9.826745079775142,11.683260734287492,100.0,100.0,100.0,6.983050847457627,8.199999999999989,10,96.26271186440678,100.0,100.0,286.05411016949154,363.845,379.365
minisweagent,r00,8,119,424.7,2821192,24076,0.7952213107083814,23707.495798319327,41483.4,44228,18852.70588235294,36695.999999999985,43824,4854.789915966387,26969.59999999999,42709,202.31932773109244,823.6999999999996,1663,0.01677818034830339,5.0212023779749814e-06,0.9783510949928313,0.27772564193265153,0.8208219878375526,1.4426728889811784,3.800297046759158,15.386024743109003,26.913764202967286,4.094800872963016,16.116981482505796,27.006829977035522,0.0195597140944775,0.08239169120788574,0.2739298343658447,9.9,18.099999999999994,23.0,0.05,0.0,2.0,0.13184170901562206,0.23313099943534718,0.2690570299265952,9.34534349136451,9.64967164226689,11.526479750778817,100.0,100.0,100.0,6.85,8.049999999999997,9,95.87916666666666,100.0,100.0,263.23129166666666,367.36087499999996,380.09000000000003
minisweagent,r00,9,93,281.9,1993695,14470,0.8331705702226269,21437.58064516129,35495.79999999998,44118,17861.16129032258,34319.99999999998,43296,3576.4193548387098,21417.599999999984,33696,155.59139784946237,567.1999999999998,746,0.004480667119365065,9.840261191129677e-06,0.214266651077196,0.22746898528058282,0.6794065601658067,1.0335821129847318,1.8058481327513414,5.8917097642086445,9.267655823146924,2.0377977996744137,6.439636135101317,10.065304040908813,0.011352210680011727,0.011268341541290285,0.23275256156921387,3.7333333333333334,7.0,7.0,0.0,0.0,0.0,0.0510351966873706,0.10299265951439865,0.11603613777526822,9.387930616842468,9.794158575463351,11.007317452903628,100.0,100.0,100.0,7.016666666666667,8.0,8,93.39583333333333,100.0,100.0,224.60145833333334,341.5308749999999,361.96000000000004
minisweagent,r00,10,86,306.1666666666667,2348826,20253,0.7496851618638418,27311.93023255814,44729.25,47399,20475.3488372093,42900.0,45936,6836.581395348837,30998.0,44935,235.5,1013.75,1655,0.010284220531777761,5.6406715884804726e-06,0.4523358610458672,0.3315528867343917,0.982889139384497,1.5256916559301317,3.5804781379329778,16.75684540439397,22.245379725005478,3.922315245450929,17.320039987564087,22.443870544433594,0.015028189382476654,0.014179527759552002,0.2566845417022705,5.05,8.099999999999994,11.0,0.03333333333333333,0.0,1.0,0.07693393562958781,0.1292631281761715,0.1837944664031621,9.426151374588077,9.776068969677059,11.4437168693483,100.0,100.0,100.0,7.133333333333334,9.0,9,97.825,100.0,100.0,254.86195833333335,363.4945,372.43
minisweagent,r00,11,90,342.01666666666665,2063401,21085,0.7466818131812478,22926.67777777778,43778.0,47422,17118.933333333334,42345.59999999999,45936,5807.7444444444445,32004.899999999998,39424,234.27777777777777,692.9499999999995,4096,0.006972005624427563,5.463999696075916e-06,0.4124726499430835,0.30142994748894125,1.041949917981401,1.2398549860808998,3.422024222647047,13.005280967091666,56.78566031600349,3.7304261710908677,13.615437209606165,57.042813301086426,0.014047437051578225,0.01314878463745117,0.24993491172790527,5.433333333333334,9.0,11.0,0.03333333333333333,0.0,1.0,0.06777715038584604,0.11894409937888195,0.13946922642574822,9.449170654045691,9.809220635011535,11.211601434585997,100.0,100.0,100.0,7.116666666666666,8.0,9,97.49166666666666,100.0,100.0,243.87408333333335,364.0955,369.785
minisweagent,r00,12,85,276.1166666666667,2328933,14040,0.7637969834254571,27399.211764705884,45573.0,49383,20927.435294117648,43823.99999999999,45936,6471.7764705882355,31813.0,37294,165.1764705882353,570.5999999999999,1037,0.0025305785019608105,5.618808791041374e-06,0.2148214851040393,0.29847158618435704,1.022151876008138,1.1391574968583882,2.2201809324433697,6.970726604713126,14.342543078120798,2.521183095258825,7.185690259933471,14.53319001197815,0.014067503573269552,0.011549282073974607,0.26199984550476074,4.2,6.0,8.0,0.0,0.0,0.0,0.0635940146809712,0.10177865612648221,0.13749294184076788,9.4430565867156,9.77939224799937,11.404468051866896,100.0,100.0,100.0,7.083333333333333,8.0,10,96.375,100.0,100.0,251.232875,353.1905,371.15250000000003
minisweagent,r00,13,78,206.08333333333334,2108831,13071,0.8149728451450117,27036.29487179487,44071.89999999998,48797,22033.846153846152,42768.0,46992,5002.448717948718,36355.74999999999,40120,167.57692307692307,535.2499999999993,1655,0.008267302418318696,8.090119808912252e-06,0.4111029990017414,0.2742507117651164,1.0812723246403038,1.1949712259229273,1.8333655709329133,6.233360798668578,15.805445523001254,2.1158835765642996,6.363535940647121,15.893388509750366,0.010262442905660425,0.010576295852661132,0.2525763511657715,2.5084745762711864,5.0,6.0,0.0,0.0,0.0,0.041918288049459754,0.08088650479954831,0.11518915866741952,9.361330713848853,9.659602797800137,11.2546699875467,100.0,100.0,100.0,6.9491525423728815,8.0,8,96.13983050847457,100.0,100.0,220.75148305084747,357.611,367.1325
minisweagent,r00,14,75,165.58333333333334,2324775,9478,0.7903732619285737,30997,52707.1,54984,24499.2,49632.0,54384,6497.8,33070.999999999985,49771,126.37333333333333,463.89999999999986,915,4.2275246232748036e-06,8.009048178792e-06,1.716194674372673e-05,0.31317919222638013,1.054428111342713,1.760542118921876,1.4344866898066053,5.783320322702636,9.322718837065622,1.7476700973510741,5.955992031097409,10.455046892166138,0.010531239740467971,0.011089742183685303,0.2711067199707031,2.216666666666667,5.0,6.0,0.0,0.0,0.0,0.04211368341803124,0.09069734613212871,0.11857707509881421,9.138070396607235,9.688989506751872,10.977701543739279,100.0,100.0,100.0,6.7,8.0,8,90.54583333333333,100.0,100.0,223.69075,357.522125,364.5875
minisweagent,r00,15,75,198.55,1855974,13055,0.6298536509670933,24746.32,49152.0,53144,15586.56,42926.4,52800,9159.76,37621.7,52033,174.06666666666666,607.1999999999995,1117,0.01579563623604675,1.4984817244112486e-05,0.700045804027468,0.3958955883948753,1.1608728409744795,1.699659366859123,2.4248775545693935,10.125941397459243,18.681616809917614,2.8365687878926593,10.280484843254087,19.921508312225342,0.012888217255508531,0.011005151271820068,0.27536988258361816,3.1166666666666667,6.0,7.0,0.03333333333333333,0.0,2.0,0.04459345002823263,0.07907961603613776,0.10248447204968947,10.096905017350714,18.564339384997943,21.33708216182443,100.0,100.0,100.0,7.35,11.049999999999997,21,92.425,100.0,100.0,247.60454166666668,355.563625,368.5625
minisweagent,r00,16,74,197.23333333333332,1886832,11276,0.7880129232491287,25497.72972972973,45630.99999999999,54321,20092.54054054054,42794.399999999994,52800,5405.189189189189,33095.34999999997,48540,152.3783783783784,643.6499999999995,1351,5.2321230287890175e-06,1.5225796960294244e-05,1.9616913050413132e-05,0.2853427914009002,0.9933521404862388,1.5388133118394762,1.8141095700069658,8.69569719156715,16.753215146018192,2.0994576183525293,9.280436956882461,16.923916578292847,0.01054713748632886,0.011062479019165038,0.27053284645080566,2.6666666666666665,6.049999999999997,8.0,0.0,0.0,0.0,0.04187841144362883,0.09628740824392999,0.11829474872953138,9.008941744228641,9.626661982363784,11.348402182385035,99.38943894389439,100.0,100.0,6.616666666666666,8.0,8,84.6,100.0,100.0,212.353625,352.241875,354.15999999999997
minisweagent,r00,17,84,200.03333333333333,1746519,12307,0.649071667700151,20791.89285714286,47748.049999999996,52965,13495.42857142857,45936.0,52800,7296.464285714285,30414.099999999995,52842,146.51190476190476,539.4999999999998,1105,0.01304766975642581,1.4474173076450823e-05,0.6592475899960846,0.33366646352113183,1.042643123364541,1.7501848889514804,1.7422319090331992,6.543738614895841,11.706051288871095,2.088946038768405,7.2703724861145,11.872132062911987,0.012345790694145554,0.011050653457641599,0.2647135257720947,3.0166666666666666,6.0,7.0,0.0,0.0,0.0,0.03901279879540749,0.09093732354601923,0.10050818746470924,9.212955290312703,9.96309823706629,12.85603112840467,99.98333333333333,100.0,100.0,6.9,8.0,10,89.1375,100.0,100.0,233.10233333333332,349.061,363.39
minisweagent,r00,18,80,200.95,1916449,12793,0.8290082334567734,23955.6125,41931.149999999994,54053,19859.4,40180.799999999996,52800,4096.2125,22196.699999999997,43283,159.9125,613.4999999999994,1757,4.34197427239269e-06,1.021596835926175e-05,1.4617107808589935e-05,0.2351780692115426,0.7561692234943618,1.5701820759568363,1.6795683711214224,7.351619636442046,18.32080731005408,1.9147507816553115,7.537778675556182,18.41010880470276,0.009788440235904168,0.008876681327819824,0.252133846282959,2.3333333333333335,4.049999999999997,5.0,0.0,0.0,0.0,0.030538302277432712,0.06325522303783171,0.08780350084697908,9.24660628618942,9.637091257195927,11.057467684161345,100.0,100.0,100.0,6.933333333333334,8.0,9,89.09583333333333,100.0,100.0,206.15645833333332,352.21899999999994,365.1625
minisweagent,r00,19,84,226.95,2293854,12535,0.8030990638462605,27307.785714285714,49512.25,53988,21930.85714285714,42688.799999999996,51216,5376.928571428572,29883.099999999962,52328,149.22619047619048,559.9499999999997,988,0.010889325049772327,9.59937460720539e-06,0.9143753470852971,0.2828872976076257,0.8891144484397947,1.828571937046945,2.014055311064502,7.999894268810749,12.970530004939064,2.307831951550075,8.175386381149291,13.30100417137146,0.012042377364891024,0.011543560028076156,0.2724170684814453,3.4833333333333334,7.0,9.0,0.0,0.0,0.0,0.06076604554865424,0.1257199322416713,0.15782044042913612,9.327893039479783,9.68727771791503,10.839051777916406,100.0,100.0,100.0,6.866666666666666,8.0,9,93.7375,100.0,100.0,231.27629166666668,355.8105,369.475
minisweagent,r01,0,116,194.46666666666667,621110,12017,0.6477693162241793,5354.396551724138,9731.0,16149,3468.4137931034484,8448.0,13728,1885.9827586206898,5186.25,7213,103.59482758620689,236.0,350,3.6107516719092585e-06,7.834285497665405e-06,2.4445122107863426e-05,0.18807288535854555,0.23917452566092834,2.8815408889204264,1.3734487205490888,3.233381102385465,13.239340062020347,1.561525231805341,3.4837148785591125,13.367939233779907,0.011161572557103289,0.010190486907958984,0.7251791954040527,2.533333333333333,5.0,6.0,0.0,0.0,0.0,0.009330886504799548,0.022332015810276645,0.02795031055900621,7.839668655749029,9.39819280769144,10.510744316412332,86.60242469825214,100.0,100.0,6.15,8.0,8,71.77916666666667,99.025,99.75,152.60975,250.61587499999996,275.6675
minisweagent,r01,1,234,461.1666666666667,2014557,28757,0.7925672989148482,8609.21794871795,16129.25,20835,6823.384615384615,15312.0,19536,1785.8333333333333,5803.099999999999,8925,122.8931623931624,366.09999999999997,556,0.0057422878433607966,9.161012712866048e-06,0.4208951350301504,0.21770826518997297,0.3773180924006735,5.860770135186613,2.8530406211473,8.968640434136612,13.41357447905466,3.076491172497089,9.137251222133635,13.722874164581299,0.025410534819522584,0.0840613842010498,5.772846937179565,11.813559322033898,17.0,18.0,0.06779661016949153,0.0,4.0,0.06359521097914612,0.08797289666854878,0.11829474872953138,8.870244454335168,10.184238888279767,11.06263633530695,99.2542372881356,100.0,100.0,6.779661016949152,8.0,10,82.75,99.775,100.0,202.9815254237288,270.02499999999986,309.3225
minisweagent,r01,2,279,683.0333333333333,2931332,48348,0.8454968594481962,10506.566308243728,21982.899999999983,27081,8883.268817204302,20592.0,25872,1623.2974910394266,5248.599999999987,16969,173.29032258064515,543.5999999999988,4096,3.214199496533281e-06,3.327103331685066e-06,7.614027708768845e-06,0.1866780315762833,0.3068406984908506,0.6845678461249918,5.631481239239195,17.951357405795683,153.07148019201122,5.818162486544646,18.098368716239893,153.25389671325684,0.030487864361545904,0.08554807901382445,0.22441911697387695,21.983333333333334,32.05,35.0,0.0,0.0,0.0,0.1430971202710333,0.21374929418407676,0.24251835121400334,9.015177325165126,9.767544048227832,10.708710583827662,100.0,100.0,100.0,6.8,8.049999999999997,9,92.7,99.5125,100.0,234.52995833333333,306.36649999999986,353.62
minisweagent,r01,3,257,698.25,3348109,45011,0.8069558069943362,13027.661478599222,25020.999999999996,31500,10512.747081712063,23232.0,27984,2514.9143968871595,11099.799999999988,25189,175.1400778210117,548.1999999999998,4096,0.0065059504301399574,7.017049938440322e-06,0.43789305887185037,0.23276983420201486,0.4716903812251985,1.2515629320405424,6.702179586881742,21.246284834528343,192.1518434341997,6.941455357733403,21.44489912986755,192.51571559906006,0.0364701969780191,0.09351724386215203,0.2316300868988037,26.183333333333334,34.0,35.0,0.03333333333333333,0.0,1.0,0.18895633352155092,0.25772162619988703,0.30547713156408807,9.052098796434766,9.470569915914046,10.75268817204301,100.0,100.0,100.0,6.65,8.0,8,94.44583333333334,99.7625,100.0,253.123125,343.438,359.8825
minisweagent,r01,4,239,763.3666666666667,3952112,42758,0.8378021675499074,16536.03347280335,28712.8,38093,13853.92468619247,25872.0,30624,2682.1087866108787,12774.199999999999,29202,178.90376569037656,559.1,1396,0.0026691591427525094,7.5339572504162785e-06,0.21693660807795823,0.23957981454173422,0.5444471630500629,1.0649507381021976,7.343691816295314,23.605015089502555,63.62227647006512,7.585940780998772,23.87812976837158,63.976821184158325,0.04133165827461311,0.11851155757904053,0.2550795078277588,32.38333333333333,40.05,46.0,0.0,0.0,0.0,0.26972049689440997,0.3278938452851496,0.3596837944664032,9.158761497316842,9.58595827161226,10.996724379971923,100.0,100.0,100.0,6.783333333333333,8.0,9,95.2875,100.0,100.0,284.84045833333334,356.414,369.52
minisweagent,r01,5,205,696.45,4247978,41788,0.8016990671797265,20721.843902439025,32983.59999999999,38522,16612.682926829268,31680.0,38016,4109.160975609756,18748.2,33066,203.8439024390244,686.5999999999997,2904,0.029864959750415348,0.22136727189645167,0.8521829231176525,0.33326485773503056,0.9162588390056039,1.402673145988956,11.48172606790052,36.502749369759066,435.1124142501503,11.844855877248252,36.76847434043879,436.39881801605225,0.04526758211977172,0.2019022464752197,0.25795507431030273,32.416666666666664,41.05,43.0,0.08333333333333333,0.04999999999999716,2.0,0.3349520045172219,0.4386363636363636,0.46047430830039526,9.281651646253858,9.739469730710375,11.557632398753894,100.0,100.0,100.0,6.883333333333334,8.0,10,95.925,100.0,100.0,306.2921666666667,372.01612500000005,390.875
minisweagent,r01,6,179,522.8166666666667,3827297,39308,0.6467394612960531,21381.54748603352,36847.9,44037,13828.290502793296,33897.59999999999,40656,7553.256983240223,29312.499999999996,42490,219.5977653631285,794.4999999999993,2219,0.0662058995342059,0.4647538499208167,0.9206115799024701,0.551313548753371,1.3565451983129604,1.91774602397345,20.9761632985745,76.72136595037293,370.29329863586463,21.593682748645378,77.73985953330985,370.578959941864,0.07506340764490922,0.23135538101196285,0.2907567024230957,41.516666666666666,56.05,59.0,0.23333333333333334,1.0,3.0,0.4516798418972332,0.5986024844720497,0.6287408243929984,9.282164961596953,10.289095071058705,10.643602929717936,100.0,100.0,100.0,6.85,8.0,9,98.15416666666667,100.0,100.0,340.9195,381.83050000000003,383.445
